Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
MCRI,"Monarch Casino",59.5,-1.53,-2.51%,60.39,60.67,59.22,68200,2022-10-07
MCS,"Marcus Corp",14.17,-0.1,-0.70%,14.11,14.25,14.05,232800,2022-10-07
MCY,"Mercury General Corp",28.33,-0.65,-2.24%,28.98,28.98,28.18,364000,2022-10-07
MD,"Pediatrix Medical Group Inc",16.44,-0.49,-2.89%,16.73,16.73,16.29,408800,2022-10-07
MDC,"M.D.C. Holdings",29.09,-1.07,-3.55%,29.64,29.64,28.83,476600,2022-10-07
MDGL,"Madrigal Pharmaceuticals Inc",75.03,-0.06,-0.08%,75,76.78,74.43,323600,2022-10-07
MDRX,"Allscripts Hlthcare",14.4,-0.64,-4.26%,14.96,15.17,14.3,2068400,2022-10-07
MDXG,"Mimedx Group Inc",2.91,0.01,+0.34%,2.83,2.98,2.83,502800,2022-10-07
ME,"23Andme Holding CO",3.01,-0.23,-7.10%,3.13,3.15,2.97,2249000,2022-10-07
MED,"Medifast Inc",114.35,-0.63,-0.55%,114.24,114.71,111.36,129200,2022-10-07
MEDP,"Medpace Holdings Inc",160.33,-7.93,-4.71%,165.58,166.08,160.19,297200,2022-10-07
MEG,"Montrose Environmental Group Inc",36.28,-0.77,-2.08%,36.54,36.81,34.89,151300,2022-10-07
MEI,"Methode Electronics",36.02,-1.16,-3.12%,36.64,36.66,35.63,146100,2022-10-07
METC,"Ramaco Resources Inc",10.42,-0.29,-2.71%,10.61,10.75,10.32,398000,2022-10-07
MFA,"MFA Financial Inc",7.46,-0.25,-3.24%,7.61,7.7,7.41,3606700,2022-10-07
MGEE,"Mge Energy Inc",62.78,-2.46,-3.77%,65.49,65.62,62.4,139200,2022-10-07
MGI,"Moneygram Intl",10.5,-0.05,-0.47%,10.57,10.57,10.48,1114300,2022-10-07
MGNI,"Magnite Inc",6.99,-0.6,-7.91%,7.39,7.45,6.95,1446800,2022-10-07
MGNX,Macrogenics,3.52,-0.23,-6.13%,3.68,3.78,3.51,413900,2022-10-07
MGPI,"MGP Ingredients Inc",107.3,-1.68,-1.54%,108.94,109.36,106,115800,2022-10-07
MGRC,"Mcgrath Rentcorp",83.55,-2.21,-2.58%,84.94,84.97,83.35,69500,2022-10-07
MGTX,"Meiragtx Holdings Plc",8.04,-0.8,-9.05%,8.71,8.85,8,92200,2022-10-07
MGY,"Magnolia Oil & Gas Corp",23,-0.59,-2.50%,23.61,24,22.93,1466600,2022-10-07
MHO,"M/I Homes",40.07,-1.2,-2.91%,40.54,40.82,39.72,196300,2022-10-07
MIR,"Mirion Technologies Inc",7.9,0.04,+0.51%,7.72,7.96,7.61,3106600,2022-10-07
MIRM,"Mirum Pharmaceuticals Inc",18.63,-1.24,-6.24%,19.84,20.01,18.54,578800,2022-10-07
MITK,"Mitek Systems Inc",10.49,-0.38,-3.50%,10.64,10.64,10.38,193100,2022-10-07
MKFG,"Markforged Hldg Corp",1.94,-0.14,-6.73%,2.03,2.04,1.91,377600,2022-10-07
MKTW,"Marketwise Inc",2.62,-0.02,-0.76%,2.6,2.74,2.58,52400,2022-10-07
ML,"Moneylion Inc",1.02,-0.04,-3.77%,1.02,1.04,1,712100,2022-10-07
MLAB,"Mesa Labs Inc",133.28,-5.29,-3.82%,135.96,137.23,133.2,53500,2022-10-07
MLI,"Mueller Industries",60.2,-1.76,-2.84%,61.55,61.55,59.68,296200,2022-10-07
MLKN,"Millerknoll Inc",17.36,-0.5,-2.80%,17.46,17.61,16.85,1042700,2022-10-07
MLNK,"Meridianlink Inc",17.25,-0.37,-2.10%,17.53,17.53,17.12,203200,2022-10-07
MLR,"Miller Industries",22.11,-0.38,-1.69%,22.36,22.36,22.05,28200,2022-10-07
MMI,"Marcus & Millichap",33.06,-1.13,-3.31%,33.96,33.96,32.89,186400,2022-10-07
MMS,"Maximus Inc",56.81,-1.69,-2.89%,58.09,58.09,56.64,346100,2022-10-07
MMSI,"Merit Medical Sys",57.29,-1.51,-2.57%,58.06,58.24,56.94,238900,2022-10-07
MN,"Manning & Napier Inc",12.44,-0.01,-0.08%,12.44,12.45,12.35,197700,2022-10-07
MNKD,"Mannkind Corp",3.21,-0.02,-0.62%,3.2,3.3,3.18,3815800,2022-10-07
MNRL,"Brigham Minerals Inc",27.8,-0.19,-0.68%,27.93,28.34,27.58,527000,2022-10-07
MNRO,"Monro Muffler Brak",46.43,-0.35,-0.75%,46.54,46.56,45.53,296600,2022-10-07
MNTK,"Montauk Renewables Inc",14.37,-0.34,-2.31%,14.55,15.02,14.06,882300,2022-10-07
MNTS,"Momentus Inc",1.34,-0.02,-1.47%,1.36,1.3808,1.32,200800,2022-10-07
MNTV,"Momentive Global Inc",5.76,-0.24,-4.00%,5.89,5.89,5.7,908600,2022-10-07
MOD,"Modine Manufacturing Company",13.23,-0.43,-3.15%,13.49,13.61,13.15,221700,2022-10-07
MODG,"Topgolf Callaway Brands Corp",18.35,-0.81,-4.23%,18.81,18.98,18.19,2433500,2022-10-07
MODN,"Model N Inc",33.96,-1.29,-3.66%,35.26,35.26,33.62,175500,2022-10-07
MODV,"Modivcare Inc",96.43,-4.52,-4.48%,100.55,101.85,96.24,50600,2022-10-07
MOFG,"Midwestone Fnl Gp",27.49,-0.44,-1.58%,27.89,27.89,27.17,29700,2022-10-07
MOG.A,"Moog Inc Cl A",75.37,0.12,+0.16%,74.43,75.47,73.71,121000,2022-10-07
MORF,"Morphic Holding Inc",28.31,-2.06,-6.78%,29.71,29.88,28.13,238500,2022-10-07
MOV,"Movado Group Inc",30.65,-1.5,-4.67%,31.75,31.82,30.12,199600,2022-10-07
MPAA,"Motorcar Parts Amer",15.32,-0.85,-5.26%,16.07,16.25,15.22,27600,2022-10-07
MPB,"Mid Penn Bancorp Inc",29.58,-0.44,-1.47%,29.7,30.15,29.21,16300,2022-10-07
MPLN,"Multiplan Corp",2.63,-0.24,-8.36%,2.83,2.85,2.62,2881300,2022-10-07
MPX,"Marine Products Corp",8.76,-0.56,-6.01%,9.08,9.15,8.57,21300,2022-10-07
MQ,"Marqeta Inc Cl A",7.19,-0.25,-3.36%,7.21,7.34,7.06,3853600,2022-10-07
MRC,"Mrc Global Inc",8.08,-0.23,-2.77%,8.21,8.27,8.01,377300,2022-10-07
MRSN,"Mersana Therapeutics Inc",7.54,0.09,+1.21%,7.39,7.71,7.12,1495700,2022-10-07
MRTN,"Marten Transport L",19.58,-0.67,-3.31%,20.1,20.19,19.43,596300,2022-10-07
MSBI,"Midland Sts BNC",23.77,-0.23,-0.96%,24,24.05,23.66,96000,2022-10-07
MSEX,"Middlesex Water Company",75.08,-1.38,-1.80%,76.26,76.69,74.2,112200,2022-10-07
MSGE,"Madison Square Garden Entertainment Corp",46.03,0.95,+2.11%,44.72,46.06,44.44,333900,2022-10-07
MSTR,"Microstrategy Cl A",220.3,-21.37,-8.84%,234,236,217.66,372500,2022-10-07
MTDR,"Matador Resources Company",62.18,-0.37,-0.59%,62.5,64.31,61.61,1405500,2022-10-07
MTH,"Meritage Corp",74.19,-2.83,-3.67%,76.04,76.04,73.75,317700,2022-10-07
MTRN,"Materion Corp",82.12,-2.21,-2.62%,83.27,83.85,81.61,90400,2022-10-07
MTSI,"Macom Technology S",56.47,-1.44,-2.49%,56.6,57.47,56.14,657900,2022-10-07
MTTR,"Matterport Inc",3.82,-0.37,-8.83%,4.06,4.11,3.8,4059300,2022-10-07
MTW,"Manitowoc Company",8.19,-0.26,-3.08%,8.36,8.36,8.04,136500,2022-10-07
MTX,"Minerals Technologies Inc",50.61,-1.94,-3.69%,51.99,51.99,50.25,163400,2022-10-07
MULN,"Mullen Automotive Inc",0.3031,-0.0252,-7.68%,0.325,0.3289,0.3025,54908402,2022-10-07
MUR,"Murphy Oil Corp",43.56,0.05,+0.11%,43.7,44.7,42.76,1755200,2022-10-07
MUSA,"Murphy USA Inc",269.14,-7.25,-2.62%,275.2,276.08,268.75,506300,2022-10-07
MVBF,"Mvb Financial Corp",26.93,-0.41,-1.50%,27.3,27.3,26.7,18900,2022-10-07
MVIS,Microvision,3.35,-0.23,-6.42%,3.51,3.54,3.31,1193200,2022-10-07
MVST,"Microvast Hldgs Inc",1.86,-0.1,-5.10%,1.93,1.93,1.85,1129700,2022-10-07
MWA,"Mueller Water Products",10.52,-0.18,-1.68%,10.59,10.61,10.44,614500,2022-10-07
MXCT,"Maxcyte Inc",6.66,-0.63,-8.64%,7.25,7.25,6.64,460300,2022-10-07
MXL,"Maxlinear Inc",34.22,-2.35,-6.43%,35.01,35.34,33.98,389700,2022-10-07
MYE,"Myers Industries",16.3,-0.47,-2.80%,16.62,16.62,16.08,77800,2022-10-07
MYFW,"First Western Financial Inc",25.49,-0.1,-0.39%,25.26,25.64,25.26,8800,2022-10-07
MYGN,"Myriad Genetics Inc",19.62,-0.79,-3.87%,20.05,20.27,19.57,737200,2022-10-07
MYPS,"Playstudios Inc",3.73,0.05,+1.36%,3.64,3.75,3.61,118100,2022-10-07
MYRG,"MYR Group Inc",85.27,-2.78,-3.16%,88.11,88.11,84.97,86300,2022-10-07
NABL,"N-Able Inc",10.31,-0.21,-2.00%,10.37,10.51,10.1,580000,2022-10-07
NAPA,"The Duckhorn Portfolio Inc",14.53,-0.57,-3.77%,15.05,15.18,14.53,1033600,2022-10-07
NARI,"Inari Medical Inc",71.5,-3.96,-5.25%,73.88,74.25,71.09,711900,2022-10-07
NAT,"Nordic American Tanker Shipping Ltd",2.71,0.08,+3.04%,2.61,2.77,2.61,5316600,2022-10-07
NATR,"Nature S Sunshine",8.13,-0.07,-0.91%,8.14,8.28,8,56900,2022-10-07
NAUT,"Nautilus Biotechnology Inc",2.01,-0.05,-2.43%,2.06,2.12,2,88500,2022-10-07
NAVI,"Navient Cp",14.96,-0.66,-4.23%,15.27,15.35,14.89,1314500,2022-10-07
NBHC,"National Bank Holdings Corp",37.43,-1.04,-2.70%,38.42,38.42,37.26,109500,2022-10-07
NBN,"Northeast Bncp",37.84,-0.43,-1.12%,37.64,38.16,37.64,10900,2022-10-07
NBR,"Nabors Industries",129.9,-0.35,-0.27%,129.09,132.94,128.38,132600,2022-10-07
NBTB,"NBT Bancorp Inc",39.7,-0.16,-0.40%,39.79,40,39.58,168000,2022-10-07
NC,"Nacco Industries",48.36,-1.37,-2.75%,49.42,50.21,47.7,9900,2022-10-07
NDLS,"Noodles & Company",4.72,-0.1,-2.07%,4.75,4.77,4.6,156600,2022-10-07
NE,"Noble Corp Plc",29.98,0.11,+0.37%,29.71,30.3,29.28,2440400,2022-10-07
NEO,"Neogenomics Inc",8.25,-0.8,-8.84%,8.9,8.9,8.19,865400,2022-10-07
NEOG,"Neogen Cp",12.68,-0.6,-4.52%,13.09,13.16,12.66,9856000,2022-10-07
NESR,"National Energy Services Reunited Corp",6.15,0.03,+0.49%,6.09,6.28,6,255200,2022-10-07
NETI,"Eneti Inc",7.57,0.19,+2.57%,7.28,7.59,7.19,248800,2022-10-07
NEX,"Nextier Oilfield Solutions Inc",9.22,0.12,+1.32%,9.09,9.43,8.97,2320600,2022-10-07
NEXT,"Nextdecade Corp",6.46,0.05,+0.78%,6.44,6.6,6.28,360000,2022-10-07
NFBK,"Northfield Bncrp Del",14.46,-0.28,-1.90%,14.72,14.72,14.44,124700,2022-10-07
NG,"Novagold Resources Inc",4.56,-0.19,-4.00%,4.66,4.7,4.49,2124100,2022-10-07
NGM,"Ngm Biopharmaceuticals Inc",12.16,-0.22,-1.78%,12.36,12.46,11.85,1141800,2022-10-07
NGMS,"Neogames S.A.",13.78,0.28,+2.07%,13.32,13.83,13.08,62900,2022-10-07
NGVC,"Natural Grocers By Vitamin Cottage Inc",10.27,-0.23,-2.19%,10.57,10.79,10.26,41900,2022-10-07
NGVT,"Ingevity Corp",62.06,-2.28,-3.54%,63.68,63.68,61.44,147400,2022-10-07
NHC,"National Healthcare Corp",61,-1.58,-2.52%,62.16,62.16,60.24,49700,2022-10-07
NHI,"National Health Investors",51.31,-1.36,-2.58%,52.7,53.34,50.85,361500,2022-10-07
NIC,"Nicolet Bankshares Inc",71.23,-1.14,-1.58%,72.62,72.62,70.9,18800,2022-10-07
NJR,"Newjersey Resources Corp",38.97,-0.79,-1.99%,39.63,39.69,38.71,533300,2022-10-07
NKLA,"Nikola Corp",3.25,-0.29,-8.19%,3.49,3.51,3.22,13178699,2022-10-07
NKTR,"Nektar Therapeutics",3.53,0.15,+4.44%,3.44,3.55,3.21,4055000,2022-10-07
NKTX,"Nkarta Inc",13.32,-0.88,-6.20%,13.95,14.22,13.28,311800,2022-10-07
NL,"NL Industries",7.75,-0.19,-2.39%,7.8,7.92,7.65,10800,2022-10-07
NMIH,"Nmi Holdings Inc",21.28,-0.67,-3.05%,21.71,21.81,21.17,412100,2022-10-07
NMRK,"Newmark Group Inc Cl A",8.38,-0.48,-5.42%,8.67,8.77,8.27,1355400,2022-10-07
NN,"Nextnav Inc",2.79,-0.22,-7.31%,2.92,3.08,2.79,177000,2022-10-07
NNI,"Nelnet Inc",80.08,-1.35,-1.66%,81.06,81.26,79.78,68700,2022-10-07
NNOX,"Nano-X Imaging Ltd",11.43,-1.08,-8.63%,12.52,12.73,11.33,795800,2022-10-07
NODK,"Ni Holdings Inc",13.21,-0.22,-1.64%,13.65,13.77,13.15,7200,2022-10-07
NOG,"Northern Oil and Gas",32.79,-0.08,-0.24%,32.94,33.88,32.4,811500,2022-10-07
NOTV,"Inotiv Inc",19.35,-0.06,-0.31%,18.99,19.83,18.8,123700,2022-10-07
NOVA,"Sunnova Energy International",20.98,-0.81,-3.72%,21.24,21.6,20.75,2102500,2022-10-07
NOVT,"Novanta Inc",117.19,-6.12,-4.96%,121.66,121.66,116.48,96500,2022-10-07
NPK,"National Presto Industries",64.27,-0.83,-1.27%,64.67,65,63.9,19000,2022-10-07
NPO,"Enpro Industries",87.7,-3.39,-3.72%,90.62,90.62,87.29,61100,2022-10-07
NR,"Newpark Resources",3.01,0.01,+0.33%,3.01,3.07,2.93,420400,2022-10-07
NRC,"National Research Corp",39.17,-0.38,-0.96%,39.55,39.97,39.08,67800,2022-10-07
NRDS,"Nerdwallet Inc Cl A",10.22,-0.09,-0.87%,10.15,10.31,9.83,129000,2022-10-07
NRDY,"Nerdy Inc",2.32,-0.15,-6.07%,2.41,2.45,2.27,487300,2022-10-07
NREF,"Nexpoint Real Estate Finance Inc",15.69,0.74,+4.95%,15,15.99,15,100100,2022-10-07
NRGV,"Energy Vault Hldgs Inc",5.44,-1.01,-15.66%,6.39,6.4,5.19,1029000,2022-10-07
NRIX,"Nurix Therapeutics Inc",10.97,-0.85,-7.19%,12.13,12.39,10.93,694400,2022-10-07
NSIT,"Insight Enterpr",85.07,-1.37,-1.58%,85.52,85.52,84.14,221000,2022-10-07
NSP,"Insperity Inc",102.92,-2.47,-2.34%,104.72,104.72,101.63,336200,2022-10-07
NSSC,"Napco Sec Tech Inc",27.59,-0.96,-3.36%,28.44,28.44,27.45,143700,2022-10-07
NSTG,"Nanostring Tech",11.93,-1.62,-11.96%,13.15,13.17,11.74,661300,2022-10-07
NTB,"Bank of Butterfield Ltd",33.28,-0.84,-2.46%,34.07,34.2,33.07,72400,2022-10-07
NTCT,"Netscout Systems",32.34,-0.33,-1.01%,32.49,32.57,32,509600,2022-10-07
NTGR,"Netgear Inc",20.76,-1.01,-4.64%,21.61,21.77,20.71,77600,2022-10-07
NTLA,"Intellia Thera CS",56.02,-6.67,-10.64%,61.14,61.17,55.41,928500,2022-10-07
NTST,"Netstreit Corp",18.08,-0.1,-0.55%,18.05,18.16,17.89,643800,2022-10-07
NUS,"Nu Skin Enterprises",35.53,-0.67,-1.85%,36.01,36.07,35.28,379000,2022-10-07
NUTX,"Nutex Health Inc",0.65,-0.2498,-27.76%,0.92,0.92,0.635,5594400,2022-10-07
NUVA,"Nuvasive Inc",40.01,-3.93,-8.94%,43.26,43.44,39.72,962500,2022-10-07
NUVB,"Nuvation Bio Inc",2.3,-0.2,-8.00%,2.46,2.53,2.3,669900,2022-10-07
NUVL,"Nuvalent Inc Cl A",18.58,-0.51,-2.67%,18.89,19.49,18.31,107500,2022-10-07
NVEE,"Nv5 Global",127.2,-3.84,-2.93%,130.68,130.8,125.54,55800,2022-10-07
NVRO,"Nevro Corp",38.62,-4.89,-11.24%,42.56,42.56,38.46,1040200,2022-10-07
NVTA,"Invitae Corp",2.37,-0.31,-11.57%,2.6,2.62,2.36,7645900,2022-10-07
NWBI,"Northwest Bancshares",13.51,-0.28,-2.03%,13.75,13.77,13.5,1149600,2022-10-07
NWE,"Northwestern Corp",49.81,-0.29,-0.58%,49.98,50.49,49.54,426500,2022-10-07
NWLI,"Natl Wstrn Life Gp A",174.48,-1.63,-0.93%,172.41,174.53,172.41,6400,2022-10-07
NWN,"Northwest Natural Gas Company",42.73,-0.58,-1.34%,43.17,43.27,42.37,222000,2022-10-07
NWPX,"Northwest Pipe Company",29.85,-0.39,-1.29%,30.05,30.2,29.68,47100,2022-10-07
NX,"Quanex Building Products Corp",19.79,-0.44,-2.17%,20.01,20.01,19.62,102400,2022-10-07
NXGN,"Nextgen Healthcare Inc",18.01,-0.37,-2.01%,18.29,18.29,17.95,191600,2022-10-07
NXRT,"Nexpoint Residential Trust Inc",40,-1.74,-4.17%,41.31,41.33,39.86,123800,2022-10-07
NYMT,"New York Mtge Trust",2.28,-0.05,-2.15%,2.32,2.37,2.27,6106900,2022-10-07
OB,"Outbrain Inc",4.06,-0.17,-4.02%,4.17,4.21,3.99,262800,2022-10-07
OBNK,"Origin Bancorp Inc",38.95,-0.99,-2.48%,39.64,40.4,38.64,102800,2022-10-07
OCFC,"Oceanfirst Financial Corp",19.24,-0.37,-1.89%,19.44,19.55,19,421400,2022-10-07
OCGN,"Ocugen Inc",1.67,-0.13,-7.22%,1.76,1.77,1.655,5409500,2022-10-07
OCUL,"Ocular Therapeut",4.33,-0.06,-1.37%,4.32,4.62,4.28,909700,2022-10-07
ODP,"Office Depot",35.33,-0.89,-2.46%,35.92,36.08,35.06,489400,2022-10-07
OEC,"Orion Engineered Carbons S.A R",13.56,-0.42,-3.00%,13.87,13.98,13.39,479700,2022-10-07
OFC,"Corporate Office Properties",22.44,-0.26,-1.15%,22.53,22.64,22.22,712200,2022-10-07
OFG,"Ofg Bancorp",26.13,-0.68,-2.54%,26.6,26.6,26.09,342800,2022-10-07
OFIX,"Orthofix Intl NV",18.34,-0.56,-2.96%,18.74,18.8,18.2,160700,2022-10-07
OFLX,"Omega Flex Inc",93.61,-6.95,-6.91%,98,98,93.61,13700,2022-10-07
OGS,"One Gas Inc",70.29,-0.87,-1.22%,71.28,71.62,69.65,319500,2022-10-07
OI,"O-I Glass Inc",14.39,-0.48,-3.23%,14.7,14.79,14.32,895400,2022-10-07
OII,"Oceaneering International",9.33,-0.25,-2.61%,9.48,9.63,9.21,1131800,2022-10-07
OIS,"Oil States International",4.57,-0.08,-1.72%,4.61,4.66,4.52,598700,2022-10-07
OLO,"Olo Inc Cl A",7.87,-0.23,-2.84%,7.99,8.03,7.7,666800,2022-10-07
OLP,"One Liberty Properties",20.86,-0.15,-0.71%,20.89,21.23,20.65,72300,2022-10-07
OM,"Outset Medical Inc",14.66,-1.51,-9.34%,15.78,15.78,14.35,484600,2022-10-07
OMCL,"Omnicell Inc",81.47,-4.3,-5.01%,84.81,85.75,81.39,374800,2022-10-07
OMI,"Owens & Minor",22.77,-0.9,-3.80%,23.26,23.31,22.49,628400,2022-10-07
OMIC,"Singular Genomics Systems Inc",2.43,-0.16,-6.18%,2.56,2.56,2.37,183400,2022-10-07
ONB,"Old National Bncp",17.31,-0.33,-1.87%,17.61,17.68,17.28,1299200,2022-10-07
ONDS,"Ondas Holdings Inc",3.47,-0.34,-8.92%,3.78,3.78,3.4,194400,2022-10-07
ONEM,"1Life Healthcare Inc",16.98,-0.1,-0.59%,17.07,17.09,16.94,4379500,2022-10-07
ONEW,"Onewater Marine Inc Cl A",29.89,-0.83,-2.70%,30.2,30.63,29.41,123400,2022-10-07
ONL,"Orion Office REIT Inc",8.86,-0.11,-1.23%,8.87,8.92,8.74,308700,2022-10-07
ONTF,"On24 Inc",9.16,-0.13,-1.40%,9.14,9.21,8.97,244100,2022-10-07
ONTO,"Onto Innovation Inc",68.34,-3.45,-4.81%,69.87,70.18,67.93,173200,2022-10-07
OOMA,"Ooma Inc",13.49,-0.01,-0.07%,13.4,13.56,13.1,143100,2022-10-07
OPAD,"Offerpad Solutions Inc",1.01,-0.08,-7.34%,1.07,1.0793,1,1008600,2022-10-07
OPCH,"Option Care Health Inc",32.38,-1.32,-3.92%,33.16,33.48,32.15,769200,2022-10-07
OPFI,"Oppfi Inc",2.21,-0.13,-5.56%,2.3,2.43,2.14,83200,2022-10-07
OPI,"Office Properties Income Trust",12.46,-0.55,-4.23%,12.87,12.89,12.33,325400,2022-10-07
OPK,"Opko Health Inc",1.75,-0.1,-5.41%,1.81,1.8498,1.75,1471700,2022-10-07
OPRT,"Oportun Financial Corp",4.75,-0.09,-1.86%,4.79,4.79,4.48,214700,2022-10-07
OPRX,"Optimizerx Corp",15.03,-0.28,-1.83%,15.12,15.21,14.82,186400,2022-10-07
OPY,"Oppenheimer Holdings",29.06,-1.56,-5.09%,30.43,30.43,28.94,65500,2022-10-07
ORA,"Ormat Technologies",83.9,-2.06,-2.40%,85.32,85.75,83.33,426200,2022-10-07
ORC,"Orchid Island Capital Inc",8.55,0.07,+0.83%,8.42,8.7,8.38,2450900,2022-10-07
ORGN,"Origin Materials Inc",5.09,-0.2,-3.78%,5.2,5.23,5.06,665000,2022-10-07
ORGO,"Organogenesis Holdings Inc",3.2,-0.11,-3.32%,3.31,3.32,3.15,472600,2022-10-07
ORRF,"Orrstown Finl Svcs",23.43,-0.65,-2.70%,23.92,23.92,23.31,12900,2022-10-07
OSBC,"Old Second Bancorp",13.26,-0.31,-2.28%,13.58,13.58,13.21,104300,2022-10-07
OSCR,"Oscar Health Inc Cl A",4.35,-0.4,-8.42%,4.69,4.69,4.35,2145500,2022-10-07
OSIS,"O S I Systems Inc",71.75,-2.44,-3.29%,73.34,73.61,71.28,77300,2022-10-07
OSPN,"Onespan Inc",8.66,-0.28,-3.13%,8.85,8.94,8.42,186700,2022-10-07
OSTK,"Overstock.com Inc",25.92,-0.44,-1.67%,25.85,26.03,25.34,817100,2022-10-07
OSUR,"Orasure Tech Inc",3.86,-0.15,-3.74%,4,4.07,3.84,329900,2022-10-07
OSW,"Onespaworld Holdings Ltd",8.14,-0.08,-0.97%,8.14,8.21,8.11,196000,2022-10-07
OTLK,"Outlook Therapeutics Inc",1.26,0,0.00%,1.28,1.3,1.25,443200,2022-10-07
OTTR,"Otter Tail Corp",61.75,-1.68,-2.65%,63.49,63.49,61.21,146000,2022-10-07
OUST,"Ouster Inc",0.9591,-0.0709,-6.88%,1,1.02,0.94,1448900,2022-10-07
OUT,"Outfront Media Inc",15.94,-0.17,-1.06%,15.9,16.06,15.68,1491000,2022-10-07
OXM,"Oxford Industries",89.51,-2.05,-2.24%,90.31,90.92,88.32,211700,2022-10-07
PACB,"Pacific Biosciences",6.11,-0.76,-11.06%,6.61,6.74,6.06,3064500,2022-10-07
PACK,"Ranpak Holdings Corp",3.24,-0.17,-4.99%,3.36,3.42,3.19,556600,2022-10-07
PAHC,"Phibro Anl Htlh A",12.86,-0.14,-1.08%,12.89,12.9,12.65,283800,2022-10-07
PAR,"Par Technology Corp",29.89,-1.46,-4.66%,30.78,30.98,29.78,159700,2022-10-07
PARR,"Par Petroleum Corp",18.58,-0.56,-2.93%,19.17,19.4,18.45,829700,2022-10-07
PATK,"Patrick Inds Inc",43.57,-3.38,-7.20%,46.46,46.82,43.23,148500,2022-10-07
PAYA,"Paya Holdings Inc",5.92,-0.12,-1.99%,5.92,6.01,5.81,338600,2022-10-07
PAYO,"Payoneer Global Inc",7.19,0.13,+1.84%,7.49,7.72,7.08,22336900,2022-10-07
PBF,"PBF Energy Inc",39.06,-0.83,-2.08%,40,40.78,38.71,2746500,2022-10-07
PBFS,"Pioneer Bancorp Inc",10.22,0.46,+4.71%,9.8,10.22,9.8,23400,2022-10-07
PBH,"Prestige Brand Holdings",49.75,-0.1,-0.20%,49.81,50.08,49,223100,2022-10-07
PBI,"Pitney Bowes Inc",2.65,0.05,+1.92%,2.57,2.67,2.56,1772400,2022-10-07
PCB,"Pcb Bancorp",18.74,0.03,+0.16%,18.8,18.9,18.51,43400,2022-10-07
PCH,"Potlatch Cp",42.51,-0.25,-0.58%,42.71,42.75,42.38,688000,2022-10-07
PCRX,"Pacira Pharm Inc",56.31,-1.14,-1.98%,57.11,58.09,56.05,412800,2022-10-07
PCSB,"Pcsb Financial Corp",18.12,-0.27,-1.47%,18.27,18.27,18.09,61400,2022-10-07
PCT,"Purecycle Technologies Inc",8.56,-0.59,-6.45%,9.06,9.24,8.48,724700,2022-10-07
PCVX,"Vaxcyte Inc",24.08,0.65,+2.77%,23.41,24.48,23.41,839200,2022-10-07
PCYO,"Pure Cycle Corp",7.96,-0.08,-1.00%,7.99,8.01,7.81,83900,2022-10-07
PD,"Pagerduty Inc",22.97,-1.74,-7.04%,23.77,23.98,22.9,760200,2022-10-07
PDCO,"Patterson Companies",25.31,-0.39,-1.52%,25.57,25.57,25.11,559700,2022-10-07
PDFS,"Pdf Solutions Inc",24.85,-1.59,-6.01%,25.88,26.26,24.63,89400,2022-10-07
PDM,"Piedmont Office Realty Trust",9.79,-0.17,-1.71%,9.86,9.94,9.62,2285500,2022-10-07
PEAR,"Pear Therapeutics Inc",2.22,-0.12,-5.13%,2.34,2.36,2.12,238800,2022-10-07
PEB,"Pebblebrook Hotel Trust",14.54,-0.34,-2.28%,14.76,14.87,14.44,1671100,2022-10-07
PEBO,"Peoples Bancorp Inc",29.04,-0.78,-2.62%,29.61,29.61,28.96,62100,2022-10-07
PECO,"Phillips Edison & Company Inc",28.32,0.07,+0.25%,28.2,28.43,27.94,692400,2022-10-07
PEPG,"Pepgen Inc",11.99,0.69,+6.11%,10.76,12.1,10.76,230400,2022-10-07
PETQ,"Petiq Inc Cl A",7.36,-0.41,-5.28%,7.63,7.77,7.27,654200,2022-10-07
PETS,"Petmed Express Inc",19.8,-0.12,-0.60%,19.78,19.84,19.46,397800,2022-10-07
PFBC,"Preferred Bank LA",65.52,-1.57,-2.34%,66.93,66.93,65.36,46400,2022-10-07
PFC,"Premier Financial Corp",26.11,-0.58,-2.17%,26.62,26.62,26.01,60100,2022-10-07
PFHC,"Profrac Holding Corp. Cl A",19.4,0.17,+0.88%,19.39,19.45,18.65,116400,2022-10-07
PFHD,"Professional Holding Corp",26.68,-0.56,-2.06%,27.22,27.22,26.55,44200,2022-10-07
PFIS,"Peoples Finl Svcs Company",47.7,-0.62,-1.28%,47.73,47.74,47.6,6600,2022-10-07
PFS,"Provident Financial Services",19.25,-0.73,-3.65%,19.86,20.07,19.18,469100,2022-10-07
PFSI,"Pennymac Financial Services IN",45.9,-0.17,-0.37%,45.69,46.04,44.63,568000,2022-10-07
PFSW,"Pfsweb Inc",8.89,-0.18,-1.98%,8.96,9.16,8.81,26300,2022-10-07
PGC,"Peapack Gladstone FI",34.73,-0.53,-1.50%,35.13,35.13,34.51,37300,2022-10-07
PGEN,"Precigen Inc",1.76,-0.3,-14.56%,2.03,2.05,1.76,1412400,2022-10-07
PGNY,"Progyny Inc",37.51,-2.45,-6.13%,39.07,39.07,37.17,442100,2022-10-07
PGRE,"Paramount Group Inc",5.97,-0.08,-1.32%,5.99,6.03,5.87,1989900,2022-10-07
PGTI,"Pgt Inc",23.03,-0.15,-0.65%,22.9,23.17,22.78,841000,2022-10-07
