Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
FIGS,"Figs Inc Cl A",8.56,-0.29,-3.28%,8.65,8.75,8.45,2262500,2022-10-07
FIS,"Fidelity National Information Services",77.1,-0.55,-0.71%,76.59,77.3,76.16,4823900,2022-10-07
FISI,"Financial Institut",24.06,-0.62,-2.51%,24.47,24.47,23.85,35100,2022-10-07
FISV,"Fiserv Inc",98.7,-0.38,-0.38%,98.34,99.04,97.58,3787200,2022-10-07
FITB,"Fifth Third Bancorp",33.1,-0.43,-1.28%,33.21,33.27,32.35,3891100,2022-10-07
FIVE,"Five Below Inc",140.1,-4.51,-3.12%,142.59,142.62,138.51,656700,2022-10-07
FIVN,"Five9 Inc",76.97,-4.48,-5.50%,78.99,79.65,76.32,702500,2022-10-07
FIX,"Comfort Systems USA",100.76,-2.55,-2.47%,102.59,102.71,100,187300,2022-10-07
FIZZ,"Natl Beverage Cp",39,-0.78,-1.96%,39.5,39.5,38.78,177700,2022-10-07
FL,"Footlocker Inc",31.57,-0.32,-1.00%,31.56,32.03,31.29,1796200,2022-10-07
FLGT,"Fulgent Genetics Inc",37.62,-0.83,-2.16%,38.21,38.27,37.37,313300,2022-10-07
FLIC,"First of Long Isla",17.27,-0.48,-2.70%,17.69,17.7,17.23,67900,2022-10-07
FLNC,"Fluence Energy Inc Cl A",14.4,-0.85,-5.57%,14.79,15.04,14.13,602300,2022-10-07
FLNG,"Flex Lng Ltd",30.22,0.32,+1.07%,29.91,30.93,29.79,523200,2022-10-07
FLO,"Flowers Foods",24.55,-0.11,-0.45%,24.62,24.73,24.35,1222400,2022-10-07
FLR,"Fluor Corp",28.36,-0.57,-1.97%,28.77,28.87,28.02,1496700,2022-10-07
FLS,"Flowserve Corp",25.63,-0.88,-3.32%,26.16,26.39,25.48,982000,2022-10-07
FLT,"Fleetcor Technologies",179.59,-2.65,-1.45%,180.02,181.28,178.04,1135600,2022-10-07
FLYW,"Flywire Corp Voting",22.71,-1.15,-4.82%,23.18,23.45,22.53,556200,2022-10-07
FMAO,"Farmers & Merch Banc",26.83,-0.42,-1.54%,27.07,27.12,26.79,17400,2022-10-07
FMBH,"First Mid Ill Bncshr",31.98,-0.53,-1.63%,32.3,32.3,31.61,42100,2022-10-07
FMC,"FMC Corp",110.76,-1.21,-1.08%,111.29,112,109.47,642400,2022-10-07
FMNB,"Farmers Natl Banc Cp",12.59,-0.1,-0.79%,12.74,12.92,12.52,221300,2022-10-07
FMTX,"Forma Therapeutics Holdings Inc",19.96,0.01,+0.05%,19.95,19.97,19.95,655600,2022-10-07
FN,Fabrinet,104.66,-2.69,-2.51%,105.91,106.13,103.57,225600,2022-10-07
FNA,"Paragon 28 Inc",16.64,-1.06,-5.99%,17.5,17.68,16.55,133200,2022-10-07
FNB,"F.N.B. Corp",12.23,-0.25,-2.00%,12.44,12.47,12.19,2627800,2022-10-07
FND,"Floor & Decor Holdings Inc",70,-3.95,-5.34%,72.07,72.56,69.75,1324700,2022-10-07
FNF,"Fidelity National Financial",38.57,-0.92,-2.33%,39.1,39.21,38.46,1967400,2022-10-07
FNKO,"Funko Inc Cl A",21.35,0.04,+0.19%,20.88,21.42,20.54,577800,2022-10-07
FNLC,"First Bancorp Inc",27.72,-0.41,-1.46%,28.21,28.79,27.45,6800,2022-10-07
FOCS,"Focus Financial Partners Inc Cl A",33.17,-0.46,-1.37%,33.37,33.37,32.45,366800,2022-10-07
FOLD,"Amicus Therapeutics",10.4,-0.47,-4.32%,10.82,10.91,10.38,2263600,2022-10-07
FORG,"Forgerock Inc Cl A",15.8,-0.18,-1.13%,15.71,15.85,15.24,355000,2022-10-07
FORM,"Formfactor Inc",27.26,-0.8,-2.85%,27.04,27.69,26.95,542200,2022-10-07
FORR,"Forrester Resrch",37.9,-0.61,-1.58%,38.32,38.38,37.48,76900,2022-10-07
FOUR,"Shift4 Payments Inc",46.22,-2.17,-4.48%,47.17,47.67,45.61,768600,2022-10-07
FOX,"Fox Corp Cl B",29.11,0.1,+0.34%,28.85,29.26,28.63,3538600,2022-10-07
FOXA,"Fox Corp Cl A",31.37,0.2,+0.64%,30.9,31.45,30.76,2588400,2022-10-07
FOXF,"Fox Factory Cp",82.28,-1.72,-2.05%,83.08,83.89,81.43,275000,2022-10-07
FPI,"Farmland Partners Inc",12.93,0.11,+0.86%,12.73,13.06,12.65,344200,2022-10-07
FR,"First Industrial Realty Trust",44.45,-0.73,-1.62%,44.86,44.88,43.86,3253900,2022-10-07
FRC,"First Republic Bank",137.03,-2.1,-1.51%,137.2,137.79,135.51,1399300,2022-10-07
FRG,"Franchise Group Inc",25.92,-0.64,-2.41%,26.45,26.68,25.48,534200,2022-10-07
FRME,"First Merchants Corp",39.72,-1.06,-2.60%,40.65,40.65,39.53,206400,2022-10-07
FRO,"Frontline Ltd",10.89,0.11,+1.02%,10.75,11.07,10.63,2424400,2022-10-07
FRPH,"Frp Holdings Inc",54.86,-0.21,-0.38%,55.07,55.07,54.18,11100,2022-10-07
FRPT,"Freshpet Inc CS",60.21,-0.18,-0.30%,59.48,60.65,58.74,1055500,2022-10-07
FRST,"Primis Financial Corp",12.06,-0.3,-2.43%,12.27,12.27,12.03,36800,2022-10-07
FRT,"Federal Realty Investment Trust",90.55,-1.39,-1.51%,91.34,91.89,89.95,681400,2022-10-07
FSBC,"Five Star Bancorp",28.24,-0.03,-0.11%,28.26,28.53,27.94,27700,2022-10-07
FSLR,"First Solar Inc",129.42,-2.64,-2.00%,129.74,133.79,127.92,4238000,2022-10-07
FSLY,"Fastly Inc",8.63,-0.76,-8.09%,9.04,9.21,8.49,2926600,2022-10-07
FSR,"Fisker Inc",7.37,-0.15,-1.99%,7.49,7.57,7.09,5836300,2022-10-07
FSS,"Federal Signal Corp",41.15,1.27,+3.18%,40.59,41.16,39.85,315800,2022-10-07
FTDR,"Frontdoor Inc",20.75,-0.28,-1.33%,20.81,21.06,20.45,593800,2022-10-07
FTNT,"Fortinet Inc",51.47,-2.27,-4.22%,52.68,53.16,50.95,5489900,2022-10-07
FTV,"Fortive Corp",60.06,-1.38,-2.25%,60.6,60.86,59.63,1541800,2022-10-07
FUBO,"Fubotv Inc",3.79,-0.21,-5.25%,3.9,3.94,3.72,9015900,2022-10-07
FUL,"H. B. Fuller Company",64.62,-2.59,-3.85%,66.74,67.07,64.33,277800,2022-10-07
FULC,"Fulcrum Therapeutics Inc",7.94,-0.41,-4.91%,8.32,8.32,7.9,128100,2022-10-07
FULT,"Fulton Financial Cor",16.32,-0.29,-1.75%,16.6,16.66,16.25,877600,2022-10-07
FWONA,"Liberty Media F1 Series A",56.6,0.29,+0.52%,55.79,56.81,55.79,226600,2022-10-07
FWONK,"Liberty Media F1 Series K",62.8,0.03,+0.05%,62.33,63.35,61.95,1078400,2022-10-07
FWRD,"Foward Air Corp",95.93,-1.88,-1.92%,96.61,97.16,95.53,337100,2022-10-07
FYBR,"Frontier Communications Parent Inc",23.02,-1.07,-4.44%,23.93,23.95,23,1472000,2022-10-07
G,"Genpact Ltd",44.16,-1.48,-3.24%,45.2,45.31,44,758900,2022-10-07
GABC,"German Amer Bncp Inc",35.82,-1.15,-3.11%,36.77,36.77,35.69,40700,2022-10-07
GATX,"GATX Corp",90.24,-2.17,-2.35%,91.65,91.94,89.78,190500,2022-10-07
GBCI,"Glacier Bancorp Inc",49.77,-2.05,-3.96%,50.94,51.36,49.41,294900,2022-10-07
GBIO,"Generation Bio CO",5.42,-0.33,-5.74%,5.63,5.76,5.42,143200,2022-10-07
GBX,"Greenbrier Companies",24.92,-1.99,-7.40%,26.61,26.67,24.77,228300,2022-10-07
GCI,"Gannett Co. Inc",1.49,-0.03,-1.97%,1.5,1.52,1.47,982100,2022-10-07
GCMG,"Gcm Grosvenor Inc",7.55,-0.3,-3.82%,7.77,7.82,7.47,565900,2022-10-07
GCO,"Genesco Inc",41.48,-0.17,-0.41%,41.08,41.67,40.53,179500,2022-10-07
GD,"General Dynamics Corp",223.68,0.27,+0.12%,222.64,224.11,220.84,1226900,2022-10-07
GDDY,"Godaddy Inc",75.91,-1.36,-1.76%,76.08,76.42,75.33,601200,2022-10-07
GDEN,"Golden Entmt",38.18,-0.3,-0.78%,37.67,38.38,37.28,168200,2022-10-07
GDOT,"Green Dot Corp",19.54,-0.41,-2.06%,19.71,19.91,19.43,456000,2022-10-07
GDYN,"Grid Dynamics Holdings Inc",16.83,-2.18,-11.47%,18.54,18.75,16.26,814100,2022-10-07
GE,"General Electric Company",64.56,-1.66,-2.51%,65.61,65.78,64.1,4271600,2022-10-07
GEF,"Greif Bros. Corp",60.2,-1.16,-1.89%,60.96,60.96,59.57,297000,2022-10-07
GEF.B,"Greif Bros. Corp Cl B",62.11,-1.39,-2.19%,63.08,63.08,61.92,16200,2022-10-07
GEO,"Geo Group Inc",8.32,-0.11,-1.30%,8.38,8.4,8.14,1294000,2022-10-07
GERN,"Geron Corp",2.17,-0.09,-3.98%,2.22,2.24,2.16,2377600,2022-10-07
GES,"Guess Inc",15.4,-0.43,-2.72%,15.57,15.7,14.94,732400,2022-10-07
GEVO,"Gevo Inc",2.35,-0.14,-5.62%,2.42,2.46,2.34,5771000,2022-10-07
GFF,"Griffon Corp",30.24,-1.24,-3.94%,31.38,31.58,30.05,591100,2022-10-07
GFS,"Globalfoundries Inc",50.74,-2.79,-5.21%,51,52.56,50.18,1273400,2022-10-07
GGG,"Graco Inc",60.82,-1.66,-2.66%,61.79,61.9,60.46,661100,2022-10-07
GH,"Guardant Health Inc",55.75,-4.02,-6.73%,57.84,59,55.5,1157600,2022-10-07
GHC,"Graham Holdings Company",536.41,-15.38,-2.79%,541.33,544.35,535.26,19800,2022-10-07
GIC,"Global Industrial CO",27.26,-0.85,-3.02%,27.95,27.95,26.98,84200,2022-10-07
GIII,"G-III Apparel Gp",15.88,-0.45,-2.76%,15.97,16.3,15.6,451200,2022-10-07
GILD,"Gilead Sciences Inc",64.29,-0.66,-1.02%,64.64,65.1,63.96,6723200,2022-10-07
GIS,"General Mills",75.35,0.38,+0.51%,75.06,75.69,74.42,3755800,2022-10-07
GKOS,"Glaukos Corp",55.33,-1.49,-2.62%,56.17,56.41,54.92,254000,2022-10-07
GL,"Globe Life Inc",105.98,-0.68,-0.64%,106.52,106.52,104.95,432000,2022-10-07
GLDD,"Great Lakes Drg Dock",7.52,-0.21,-2.72%,7.73,7.73,7.43,286800,2022-10-07
GLNG,"Golar Lng Ltd",25.61,-0.17,-0.66%,25.99,26.2,25.38,750000,2022-10-07
GLOB,"Globant S.A.",176.4,-13.82,-7.27%,184.71,184.89,173.93,406000,2022-10-07
GLPI,"Gaming & Leisure",46.35,-0.11,-0.24%,46.1,46.72,46,1597300,2022-10-07
GLW,"Corning Inc",30.46,-1.03,-3.27%,31,31.08,30.21,4182000,2022-10-07
GM,"General Motors Company",33.62,-1.01,-2.92%,34.06,34.26,33.4,11193899,2022-10-07
GME,"Gamestop Corp",25.35,-0.64,-2.46%,25.84,25.84,24.42,3270500,2022-10-07
GMED,"Globus Medical Inc",59.79,-2.25,-3.63%,61.7,61.93,59.44,311700,2022-10-07
GMRE,"Global Medical REIT Inc",7.51,-0.22,-2.85%,7.62,7.73,7.44,1130400,2022-10-07
GMS,"Gms Inc",42.78,-1.68,-3.78%,43.75,43.88,42.41,207700,2022-10-07
GNK,"Genco Shipping & Trading Ltd",13.91,0,0.00%,13.76,14.12,13.76,918000,2022-10-07
GNL,"Global Net Lease Inc",10.51,-0.23,-2.14%,10.71,10.84,10.41,1005500,2022-10-07
GNRC,"Generac Holdings Inc",154.26,-14.42,-8.55%,164.47,164.47,153.49,3212200,2022-10-07
GNTX,"Gentex Corp",24.22,-0.71,-2.85%,24.76,24.8,24.15,802200,2022-10-07
GNTY,"Guaranty Bancshares Inc",35.52,-0.33,-0.92%,35.8,35.83,35.06,7600,2022-10-07
GNW,"Genworth Financial Inc",3.93,-0.04,-1.01%,3.93,4,3.92,3428600,2022-10-07
GO,"Grocery Outlet Holding Corp",32.46,-0.33,-1.01%,32.75,33.17,32.23,1285300,2022-10-07
GOEV,"Canoo Inc",1.5,-0.12,-7.41%,1.6,1.63,1.48,6795400,2022-10-07
GOGL,"Golden Ocean Gp",8.48,0.05,+0.59%,8.36,8.56,8.33,1830100,2022-10-07
GOGO,"Gogo Inc",12.71,-0.19,-1.47%,12.82,12.97,12.56,1735900,2022-10-07
GOLF,"Acushnet Holdings Corp",43.75,-1.35,-2.99%,44.54,44.91,43.66,371100,2022-10-07
GOOD,"Gladstone Comml",15.43,-0.21,-1.34%,15.5,15.67,15.26,371500,2022-10-07
GOOG,"Alphabet Cl C",99.57,-2.67,-2.61%,100.65,101.42,99.21,24249900,2022-10-07
GOOGL,"Alphabet Cl A",98.68,-2.74,-2.70%,99.85,100.53,98.29,27502699,2022-10-07
GOSS,"Gossamer Bio Inc",12.18,-0.51,-4.02%,12.52,12.63,12.15,792100,2022-10-07
GPC,"Genuine Parts Company",153.87,-2.96,-1.89%,155.71,155.71,153.09,679000,2022-10-07
GPI,"Group 1 Automotive",152.95,0.21,+0.14%,151.37,153.49,149.82,270800,2022-10-07
GPK,"Graphic Packaging Holding Company",19.89,-0.77,-3.73%,20.38,20.45,19.8,2919000,2022-10-07
GPMT,"Granite Point Mortgage Trust Inc",6.24,-0.06,-0.95%,6.26,6.35,6.13,926500,2022-10-07
GPN,"Global Payments Inc",112.24,-1.06,-0.94%,111.77,112.42,110.38,1748100,2022-10-07
GPOR,"Gulfport Energy Corp",95.22,-1.72,-1.77%,96.75,98.56,94.69,140700,2022-10-07
GPRE,"Green Plains Inc",27.82,-1.2,-4.14%,28.69,29.01,27.15,1315400,2022-10-07
GPRO,"Gopro Inc Cl A",5.01,-0.14,-2.72%,5.05,5.1,4.95,1757300,2022-10-07
GPS,"Gap Inc",9.72,-0.08,-0.82%,9.61,9.9,9.6,7881500,2022-10-07
GRBK,"Green Brick Partners",22.49,-1,-4.26%,23.08,23.08,22.27,520200,2022-10-07
GRC,"Gorman-Rupp Company",24.13,-0.86,-3.44%,24.69,24.69,23.76,57100,2022-10-07
GRMN,"Garmin Ltd",79.7,-2.77,-3.36%,81.31,81.43,79.62,1078400,2022-10-07
GRWG,"Growgeneration Corp",4.01,-0.35,-8.03%,4.29,4.43,3.87,4098700,2022-10-07
GS,"Goldman Sachs Group",301.08,-3.59,-1.18%,304,305.15,299.15,1790100,2022-10-07
GSAT,Globalstar,1.76,-0.02,-1.12%,1.76,1.795,1.72,5118100,2022-10-07
GSBC,"Great Southern Bncp",58.12,-0.67,-1.14%,58.42,58.42,57.69,36200,2022-10-07
GSHD,"Goosehead Insurance Inc Cl A",32.77,-2.44,-6.93%,34.44,34.64,32.21,258800,2022-10-07
GT,"Goodyear Tire Rubber",11.09,-0.13,-1.16%,11.08,11.19,10.9,3079300,2022-10-07
GTES,"Gates Industrial Corp Plc",9.99,-0.29,-2.82%,10.18,10.21,9.91,795900,2022-10-07
GTLS,"Chart Industries IN",196.77,-6.06,-2.99%,200.19,201.51,195.33,224600,2022-10-07
GTN,"Gray Television",14.48,-0.04,-0.28%,14.49,14.56,14.07,531800,2022-10-07
GTY,"Getty Realty Corp",26.61,-0.31,-1.15%,26.83,26.99,26.48,235700,2022-10-07
GVA,"Granite Construction Inc",26.88,-0.4,-1.47%,27.18,27.18,26.73,270200,2022-10-07
GWH,"Ess Tech Inc",4.08,-0.46,-10.13%,4.46,4.48,4.07,1274500,2022-10-07
GWRE,"Guidewire Software Inc",63.26,-1.94,-2.98%,63.69,64.3,62.48,914200,2022-10-07
GWW,"W.W. Grainger",500.92,-8.67,-1.70%,506.53,506.53,497.79,291600,2022-10-07
GXO,"Gxo Logistics Inc",34.54,-2.07,-5.65%,35.9,36.05,34.01,1323200,2022-10-07
H,"Hyatt Hotels Corp",82.78,-0.85,-1.02%,82.41,82.97,81.54,494700,2022-10-07
HA,"Hawaiian Hlds Inc",13.36,-0.68,-4.84%,13.95,13.97,13,748700,2022-10-07
HAE,"Haemonetics Corp",75.94,-0.95,-1.24%,76.45,76.64,75.32,361500,2022-10-07
HAFC,"Hanmi Financial Cp",23.72,-0.96,-3.89%,24.59,24.6,23.69,122500,2022-10-07
HAIN,"Hain Celestial Group",16.17,-0.29,-1.76%,16.34,16.4,15.95,1416100,2022-10-07
HAL,"Halliburton Company",30.41,0.6,+2.01%,30,31.11,29.37,17472199,2022-10-07
HALO,"Halozyme Therapeutic",41.5,-0.32,-0.77%,41.69,42.21,41.18,1033600,2022-10-07
HAS,"Hasbro Inc",68.97,0.42,+0.61%,67.88,69.4,67.26,1971300,2022-10-07
HASI,"Hannon Armstrong Sustainable IN",27.71,-0.65,-2.29%,27.94,28.2,27.4,678300,2022-10-07
HAYN,"Haynes Intl Inc",38.14,-0.67,-1.73%,38.57,38.7,37.63,34900,2022-10-07
HAYW,"Hayward Holdings Inc",8.99,-0.33,-3.54%,9.21,9.21,8.98,785700,2022-10-07
HBAN,"Huntington Bcshs",13.21,-0.39,-2.87%,13.49,13.51,13.14,21667199,2022-10-07
HBCP,"Home Bancorp Inc",39.1,-1.01,-2.52%,40.3,40.3,38.89,7600,2022-10-07
HBI,"Hanesbrands Inc",7.37,-0.32,-4.16%,7.51,7.55,7.14,7914800,2022-10-07
HBNC,"Horizon Bancorp",18.29,-0.49,-2.61%,18.7,18.7,18.21,94100,2022-10-07
HCA,"Hca Holdings Inc",200.46,-1.07,-0.53%,199.83,200.74,195.97,1303000,2022-10-07
HCAT,"Health Catalyst Inc",9.49,-0.68,-6.69%,9.98,10.07,9.45,593200,2022-10-07
HCC,"Warrior Met Coal Inc",32.33,-0.29,-0.89%,32.65,33.04,31.98,679700,2022-10-07
HCCI,Heritage-Crystal,29.31,-1.31,-4.28%,30.44,30.44,29.25,84100,2022-10-07
HCI,"Homeowners Choice",33.25,-2.43,-6.81%,35.45,35.57,32.38,169100,2022-10-07
HCKT,"Hackett Grp Inc",19.05,-0.09,-0.47%,19.09,19.22,18.82,102600,2022-10-07
HCSG,"Healthcare Svcs Gp",12.14,-0.15,-1.22%,12.15,12.2,11.98,501700,2022-10-07
HD,"Home Depot",284.32,-6.07,-2.09%,287.53,288.63,282.42,2405900,2022-10-07
HE,"Hawaiian Electric Industries",33.76,-0.52,-1.52%,34.23,34.28,33.52,291400,2022-10-07
HEES,"H&E Equip Services",29.32,-1.5,-4.87%,30.51,30.53,29.12,105300,2022-10-07
HEI,"Heico Corp",147.99,-0.24,-0.16%,147.26,149.1,146.82,213500,2022-10-07
HEI.A,"Heico Cp Cl A",116.89,-0.8,-0.68%,116.73,117.83,116.16,129200,2022-10-07
HELE,"Helen of Troy Ltd",100.05,-4.36,-4.18%,103.43,105.81,99.92,565200,2022-10-07
HES,"Hess Corp",128.2,-2.18,-1.67%,130.4,131.83,127.51,3077400,2022-10-07
HFWA,"Heritage Financial",28.06,-0.07,-0.25%,28.14,28.42,27.93,262200,2022-10-07
HGV,"Hilton Grand Vacations Inc",35.11,-0.6,-1.68%,35,35.25,34.59,426800,2022-10-07
HHC,"Howard Hughes Corp",54.99,-2.63,-4.56%,56.45,56.72,54.63,183000,2022-10-07
HI,"Hillenbrand Inc",38.15,-0.78,-2.00%,38.45,38.45,37.65,348700,2022-10-07
HIBB,"Hibbett Inc",56.12,-0.34,-0.60%,55.4,56.28,54.71,311300,2022-10-07
HIFS,"Hingham Inst For Svg",249.99,-1.83,-0.73%,253.07,253.07,248.85,7200,2022-10-07
HIG,"Hartford Financial Services Group",64.04,-0.8,-1.23%,64.59,64.77,63.59,1776500,2022-10-07
HII,"Huntington Ingalls Industries",232.88,1.06,+0.46%,231.63,233.06,230.15,410600,2022-10-07
HIMS,"Hims & Hers Health Inc",5.38,-0.27,-4.78%,5.53,5.58,5.32,2263000,2022-10-07
HIPO,"Hippo Holdings Inc",16.34,0.32,+2.00%,15.77,16.42,15.27,209900,2022-10-07
HIW,"Highwoods Properties",24.72,-0.85,-3.32%,25.29,25.39,24.51,1110300,2022-10-07
HL,"Hecla Mining Company",4.26,-0.22,-4.91%,4.36,4.43,4.21,7936600,2022-10-07
HLF,"Herbalife Ltd",19.93,-0.66,-3.21%,20.57,20.68,19.63,716300,2022-10-07
HLI,"Houlihan Lokey",77.38,-2.17,-2.73%,78.93,79.16,76.86,380300,2022-10-07
HLIO,"Helios Technologies Inc",50.9,-2.17,-4.09%,52.56,52.56,50.74,169100,2022-10-07
HLIT,"Harmonic Inc",13.28,-0.47,-3.42%,13.6,13.66,13.02,1208400,2022-10-07
HLMN,"Hillman Solutions Corp",7.21,-0.41,-5.38%,7.55,7.59,7.18,1191800,2022-10-07
HLNE,"Hamilton Lane Inc Cl A",60.37,-3.49,-5.47%,62.98,62.98,60.15,148500,2022-10-07
HLT,"Hilton Inc",121.37,-1.98,-1.61%,121.45,121.97,119.2,1587600,2022-10-07
HLTH,"Cue Health Inc",3.38,-0.17,-4.79%,3.52,3.6,3.36,404800,2022-10-07
HLX,"Helix Energy Solutions Group",4.5,0,0.00%,4.58,4.61,4.45,959900,2022-10-07
HMN,"Horace Mann Educators Corp",36.06,-0.14,-0.39%,36.32,36.71,35.63,213800,2022-10-07
HMST,"Homestreet Inc",28.56,-0.97,-3.28%,29.33,29.6,28.45,99000,2022-10-07
HNI,"Hon Industries Inc",27.68,-0.45,-1.60%,27.72,27.76,27.2,233800,2022-10-07
HOG,"Harley-Davidson Inc",35.8,-0.3,-0.83%,35.7,35.85,35,2017000,2022-10-07
HOLX,"Hologic Inc",63.76,-2.03,-3.09%,65.59,65.59,63.38,1516400,2022-10-07
HOMB,"Home Bancshares Inc",23.45,-0.48,-2.01%,23.77,23.84,23.34,848900,2022-10-07
HON,"Honeywell International Inc",171.41,-3.63,-2.07%,173.59,174.16,170.37,2961600,2022-10-07
HONE,"Harborone Bancorp Inc",13.76,-0.1,-0.72%,13.84,13.93,13.64,158700,2022-10-07
HOOD,"Robinhood Markets Inc Cl A",10.8,-0.37,-3.31%,10.91,11.17,10.65,6673600,2022-10-07
HOPE,"Hope Bancorp Inc",13.09,-0.23,-1.73%,13.29,13.29,13.03,696100,2022-10-07
HOUS,"Anywhere Real Estate Inc",7.76,-0.75,-8.81%,8.39,8.4,7.75,1022800,2022-10-07
HP,"Helmerich & Payne",43.3,0.19,+0.44%,43.05,44.06,42.6,644300,2022-10-07
HPE,"Hewlett Packard Enterprise Comp",12.46,-0.45,-3.49%,12.66,12.73,12.38,12885400,2022-10-07
HPP,"Hudson Pacific Properties",10.17,-0.39,-3.69%,10.36,10.46,10.03,2171500,2022-10-07
HPQ,"Hp Inc",25.04,-1.44,-5.44%,25.77,25.85,24.9,10318100,2022-10-07
HQY,Healthequity,67.32,-0.18,-0.27%,67.37,67.62,66.29,710600,2022-10-07
HR,"Healthcare Realty Trust Inc.",19.61,-0.51,-2.53%,19.95,20.08,19.42,2636400,2022-10-07
HRB,"H&R Block",38.05,-1.13,-2.88%,39,39.26,37.67,2324000,2022-10-07
HRI,"Herc Holdings Inc",111.71,-5.39,-4.60%,114.64,114.68,111.15,154900,2022-10-07
HRL,"Hormel Foods Corp",44.54,-0.37,-0.82%,44.85,44.95,44.37,1778900,2022-10-07
HRMY,"Harmony Biosciences Holdings Inc",47.31,-0.81,-1.68%,48.27,48.85,47.21,396600,2022-10-07
HRT,"Hireright Holdings Corp",14.98,-1.47,-8.94%,16.26,16.29,14.97,205100,2022-10-07
HRTX,"Heron Therapeutics",4.19,-0.34,-7.51%,4.45,4.45,4.17,2015100,2022-10-07
HSC,"Harsco Corp",4.41,-0.2,-4.34%,4.55,4.63,4.38,762400,2022-10-07
HSIC,"Henry Schein Inc",67.55,-1.63,-2.36%,68.45,68.65,67.25,576100,2022-10-07
HSII,"Heidrick & Struggl",27.14,-0.69,-2.48%,27.51,27.72,27,65800,2022-10-07
HSKA,"Heska Corp",75.85,-1.89,-2.43%,76.57,76.94,74.56,99300,2022-10-07
HST,"Host Marriott Financial Trust",16.3,-0.26,-1.57%,16.42,16.55,16.16,8135000,2022-10-07
HSTM,"Healthstream Inc",21.2,-0.2,-0.93%,21.3,21.41,20.98,238700,2022-10-07
HSY,"Hershey Foods Corp",220.52,-0.13,-0.06%,220.69,221.56,219.17,947200,2022-10-07
HT,"Hersha Hospitality Trust",7.88,-0.26,-3.19%,8.05,8.11,7.81,250100,2022-10-07
HTBI,"Hometrust Bancshares",21.91,-0.38,-1.70%,22.01,22.15,21.59,47800,2022-10-07
HTBK,"Heritage Commerce",12.01,-0.31,-2.52%,12.33,12.33,11.92,381400,2022-10-07
HTH,"Hilltop Holdings Inc",25.42,-1.05,-3.97%,26.16,26.53,25.41,410500,2022-10-07
HTLD,"Heartland Express",14.32,-0.4,-2.72%,14.5,14.66,14.26,596000,2022-10-07
HTLF,"Heartland Finl USA",42.23,-1.44,-3.30%,43.45,43.45,42.04,156500,2022-10-07
HTZ,"Hertz Global Holdings Inc",17.14,-0.16,-0.92%,16.89,17.34,16.76,3409600,2022-10-07
HUBB,"Hubbell Inc B",229.1,-5.9,-2.51%,233.63,233.63,227.98,590200,2022-10-07
HUBG,"Hub Group Inc A",70.66,-1.33,-1.85%,71.72,71.72,70.07,155700,2022-10-07
HUBS,"Hubspot Inc",282.46,-12.24,-4.15%,285.28,287.49,277.07,480000,2022-10-07
HUM,"Humana Inc",503.46,4.16,+0.83%,497.99,504.35,496.65,871000,2022-10-07
HUN,"Huntsman Corp",25.34,-0.51,-1.97%,25.62,25.89,25.22,1781600,2022-10-07
HURN,"Huron Consulting",68.38,-0.32,-0.47%,68.12,68.77,67.41,146300,2022-10-07
HVT,"Haverty Furniture Companies",25.07,-0.52,-2.03%,25.37,25.41,24.82,86700,2022-10-07
HWC,"Hancock Whitney Corp",47.58,-0.77,-1.59%,48.18,48.25,47,413700,2022-10-07
HWKN,"Hawkins Inc",37.78,-0.91,-2.35%,38.17,38.17,37.26,39600,2022-10-07
HWM,"Howmet Aerospace Inc",32.54,-0.66,-1.99%,32.93,33.01,32.26,2232000,2022-10-07
HXL,"Hexcel Corp",53.53,-1.18,-2.16%,54.2,54.2,52.97,358900,2022-10-07
HY,"Hyster-Yale Materials Handling",21.38,-1.32,-5.81%,22.45,22.45,20.99,46200,2022-10-07
HYLN,"Hyliion Hldg Corp Cl A",2.53,-0.24,-8.66%,2.75,2.78,2.49,1877700,2022-10-07
HZNP,"Horizon Therapeutics",65,-2.89,-4.26%,66.78,67,64.43,2813500,2022-10-07
HZO,"Marinemax Inc",29.21,-0.88,-2.92%,29.89,29.89,28.91,437100,2022-10-07
IAA,"Iaa Inc",34.26,-0.96,-2.73%,34.97,35.22,33.76,1067100,2022-10-07
IAC,"Iac Inc",55.77,-1.84,-3.19%,56.52,56.95,55.65,724300,2022-10-07
IART,"Integra Lifesciences",43.01,-1,-2.27%,43.78,43.96,42.77,743300,2022-10-07
IAS,"Integral Ad Science Holding Corp",7.54,-0.35,-4.44%,7.75,7.75,7.48,304600,2022-10-07
IBCP,"Independent Bk Cp",19.25,-0.34,-1.74%,19.43,19.55,19.08,57200,2022-10-07
IBKR,"Interactive Brokers",69.69,-0.52,-0.74%,69.76,70.78,68.41,1707700,2022-10-07
IBM,"International Business Machines",118.82,-3.41,-2.79%,121.5,121.8,118.07,4499600,2022-10-07
IBOC,"Intl Bancshares",43.71,-0.48,-1.09%,44,44,43.13,215100,2022-10-07
IBP,"Installed Building Products",86.4,-3.18,-3.55%,87.95,87.95,85.6,127100,2022-10-07
IBRX,"Immunitybio Inc",5.12,-0.32,-5.88%,5.25,5.41,5.12,1312000,2022-10-07
IBTX,"Independent Bank Group",64.08,-0.98,-1.51%,64.83,64.91,63.55,138100,2022-10-07
